DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,PROVINCIA_CODIGO,PROVINCIA_NOMBRE,CANTON_CODIGO,CANTON_NOMBRE,CIRCUNSCRIPCION_CODIGO,CICUNSCRIPCION_NOMBRE,CIRCUNSCRIPCION,PARROQUIA_CODIGO,PARROQUIA_NOMBRE,JUNTA_SEXO,CANDIDATO_CODIGO,SUFRAGANTES,BLANCOS,NULOS,VOTOS,CANDIDATO_NOMBRE,OP_CODIGO
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,5890.0,ROCAFUERTE,F,30494.0,5210.0,302.0,754.0,26.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,5890.0,ROCAFUERTE,M,30494.0,5602.0,339.0,677.0,22.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,6095.0,SUCRE,F,30494.0,6403.0,460.0,953.0,35.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,6095.0,SUCRE,M,30494.0,6676.0,490.0,929.0,24.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,6150.0,TARQUI,F,30494.0,263278.0,16672.0,36279.0,1008.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,6150.0,TARQUI,M,30494.0,244896.0,16530.0,31725.0,1212.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,6185.0,URDANETA,F,30494.0,11859.0,634.0,1571.0,49.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,6185.0,URDANETA,M,30494.0,11633.0,680.0,1518.0,56.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,6265.0,XIMENA,F,30494.0,182804.0,15115.0,27923.0,642.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,6265.0,XIMENA,M,30494.0,168405.0,15073.0,22944.0,762.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,6405.0,PASCUALES,F,30494.0,105378.0,11807.0,16677.0,373.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,,6405.0,PASCUALES,M,30494.0,86899.0,11137.0,11791.0,446.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,CIRCUNSCRIPCION RURAL,1870.0,JUAN GOMEZ RENDON,F,30494.0,3830.0,637.0,456.0,98.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,CIRCUNSCRIPCION RURAL,1870.0,JUAN GOMEZ RENDON,M,30494.0,3895.0,720.0,353.0,98.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,CIRCUNSCRIPCION RURAL,2470.0,MORRO,F,30494.0,1378.0,294.0,114.0,3.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,CIRCUNSCRIPCION RURAL,2470.0,MORRO,M,30494.0,1377.0,345.0,100.0,8.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,CIRCUNSCRIPCION RURAL,2940.0,POSORJA,F,30494.0,8286.0,1442.0,1091.0,34.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,CIRCUNSCRIPCION RURAL,2940.0,POSORJA,M,30494.0,8201.0,1507.0,1023.0,46.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,CIRCUNSCRIPCION RURAL,3030.0,PUNA,F,30494.0,3127.0,760.0,386.0,5.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,CIRCUNSCRIPCION RURAL,3030.0,PUNA,M,30494.0,3508.0,993.0,424.0,7.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,CIRCUNSCRIPCION RURAL,4120.0,TENGUEL,F,30494.0,3798.0,756.0,562.0,229.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,390.0,GUAYAQUIL,0.0,0.0,CIRCUNSCRIPCION RURAL,4120.0,TENGUEL,M,30494.0,3989.0,886.0,542.0,179.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,395.0,YAGUACHI,0.0,0.0,,1340.0,GRAL.PEDRO MONTERO,F,30494.0,2769.0,519.0,376.0,41.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,395.0,YAGUACHI,0.0,0.0,,1340.0,GRAL.PEDRO MONTERO,M,30494.0,3071.0,849.0,313.0,42.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,395.0,YAGUACHI,0.0,0.0,,1915.0,VIRGEN DE FATIMA,F,30494.0,4467.0,630.0,596.0,22.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,395.0,YAGUACHI,0.0,0.0,,1915.0,VIRGEN DE FATIMA,M,30494.0,4222.0,626.0,502.0,26.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,395.0,YAGUACHI,0.0,0.0,,4275.0,YAGUACHI VIEJO/CONE,F,30494.0,2770.0,505.0,292.0,31.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,395.0,YAGUACHI,0.0,0.0,,4275.0,YAGUACHI VIEJO/CONE,M,30494.0,2645.0,682.0,271.0,20.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,395.0,YAGUACHI,0.0,0.0,,6285.0,YAGUACHI NUEVO,F,30494.0,10858.0,1414.0,1410.0,37.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,395.0,YAGUACHI,0.0,0.0,,6285.0,YAGUACHI NUEVO,M,30494.0,10729.0,1895.0,1307.0,51.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,260.0,LIMONAL,F,30494.0,1307.0,226.0,192.0,51.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,260.0,LIMONAL,M,30494.0,1331.0,237.0,173.0,63.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,1855.0,JUAN BAUTISTA AGUIRRE,F,30494.0,1787.0,401.0,259.0,42.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,1855.0,JUAN BAUTISTA AGUIRRE,M,30494.0,1829.0,488.0,270.0,35.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,2105.0,LAS LOJAS,F,30494.0,2093.0,501.0,244.0,175.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,2105.0,LAS LOJAS,M,30494.0,2139.0,702.0,239.0,178.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,4500.0,EL LAUREL,F,30494.0,2787.0,609.0,392.0,36.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,4500.0,EL LAUREL,M,30494.0,2975.0,874.0,338.0,46.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,5275.0,DAULE,F,30494.0,32212.0,4761.0,4880.0,668.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,5275.0,DAULE,M,30494.0,33342.0,6372.0,4390.0,615.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,6850.0,LA AURORA,F,30494.0,11982.0,471.0,1649.0,165.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,6850.0,LA AURORA,M,30494.0,9855.0,374.0,1199.0,143.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,7425.0,MAGRO,F,30494.0,207.0,28.0,26.0,7.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,400.0,DAULE,0.0,0.0,,7425.0,MAGRO,M,30494.0,154.0,16.0,30.0,3.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,415.0,BALZAR,0.0,0.0,,5100.0,BALZAR,F,30494.0,19796.0,3608.0,2457.0,102.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,415.0,BALZAR,0.0,0.0,,5100.0,BALZAR,M,30494.0,21412.0,4817.0,2241.0,122.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,420.0,MILAGRO,0.0,0.0,,5660.0,MILAGRO,F,30494.0,60827.0,5980.0,8161.0,279.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,420.0,MILAGRO,0.0,0.0,,5660.0,MILAGRO,M,30494.0,58621.0,7400.0,7796.0,357.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,420.0,MILAGRO,0.0,0.0,CIRCUNSCRIPCION RURAL,920.0,CHOBO,F,30494.0,610.0,119.0,75.0,5.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,420.0,MILAGRO,0.0,0.0,CIRCUNSCRIPCION RURAL,920.0,CHOBO,M,30494.0,621.0,143.0,61.0,3.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,420.0,MILAGRO,0.0,0.0,CIRCUNSCRIPCION RURAL,2390.0,MARISCAL SUCRE/HUAQUES,F,30494.0,1789.0,335.0,194.0,6.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,420.0,MILAGRO,0.0,0.0,CIRCUNSCRIPCION RURAL,2390.0,MARISCAL SUCRE/HUAQUES,M,30494.0,1881.0,418.0,221.0,13.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,420.0,MILAGRO,0.0,0.0,CIRCUNSCRIPCION RURAL,3235.0,ROBERTO ASTUDILLO,F,30494.0,2512.0,431.0,296.0,21.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,420.0,MILAGRO,0.0,0.0,CIRCUNSCRIPCION RURAL,3235.0,ROBERTO ASTUDILLO,M,30494.0,2499.0,443.0,311.0,20.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,425.0,SAMBORONDON,0.0,0.0,,3975.0,TARIFA,F,30494.0,3106.0,319.0,381.0,45.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,425.0,SAMBORONDON,0.0,0.0,,3975.0,TARIFA,M,30494.0,3314.0,502.0,404.0,41.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,425.0,SAMBORONDON,0.0,0.0,,5925.0,SAMBORONDON,F,30494.0,13047.0,1142.0,1587.0,129.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,425.0,SAMBORONDON,0.0,0.0,,5925.0,SAMBORONDON,M,30494.0,13312.0,1841.0,1505.0,131.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,425.0,SAMBORONDON,0.0,0.0,,7445.0,LA PUNTILLA(SATELITE),F,30494.0,10318.0,79.0,768.0,44.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,425.0,SAMBORONDON,0.0,0.0,,7445.0,LA PUNTILLA(SATELITE),M,30494.0,8765.0,66.0,661.0,31.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,1350.0,GRAL. VERNAZA,F,30494.0,2686.0,549.0,392.0,10.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,1350.0,GRAL. VERNAZA,M,30494.0,3198.0,884.0,433.0,12.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,1595.0,JUNQUILLAL,F,30494.0,3396.0,920.0,408.0,11.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,1595.0,JUNQUILLAL,M,30494.0,3573.0,1236.0,423.0,13.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,4220.0,VICTORIA,F,30494.0,1491.0,301.0,209.0,6.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,4220.0,VICTORIA,M,30494.0,1688.0,461.0,248.0,7.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,5120.0,BOCANA,F,30494.0,146.0,29.0,24.0,1.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,5120.0,BOCANA,M,30494.0,223.0,37.0,30.0,0.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,5155.0,CANDILEJOS,F,30494.0,334.0,104.0,43.0,0.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,5155.0,CANDILEJOS,M,30494.0,474.0,155.0,57.0,5.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,5200.0,SALITRE,F,30494.0,13496.0,2292.0,1752.0,48.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,5200.0,SALITRE,M,30494.0,14052.0,3008.0,1803.0,88.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,5765.0,PARAISO,F,30494.0,55.0,7.0,9.0,0.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,5765.0,PARAISO,M,30494.0,87.0,17.0,12.0,1.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,5990.0,SAN MATEO,F,30494.0,50.0,8.0,5.0,0.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,430.0,SALITRE,0.0,0.0,,5990.0,SAN MATEO,M,30494.0,73.0,20.0,11.0,1.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,435.0,NARANJAL,0.0,0.0,,1830.0,JESUS MARIA,F,30494.0,1115.0,155.0,213.0,11.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,435.0,NARANJAL,0.0,0.0,,1830.0,JESUS MARIA,M,30494.0,1235.0,228.0,212.0,11.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,435.0,NARANJAL,0.0,0.0,,3370.0,SAN CARLOS,F,30494.0,1149.0,196.0,161.0,10.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,435.0,NARANJAL,0.0,0.0,,3370.0,SAN CARLOS,M,30494.0,1261.0,257.0,174.0,12.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,435.0,NARANJAL,0.0,0.0,,3740.0,SANTA ROSA DE FLANDES,F,30494.0,813.0,84.0,112.0,6.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,435.0,NARANJAL,0.0,0.0,,3740.0,SANTA ROSA DE FLANDES,M,30494.0,852.0,142.0,111.0,7.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,435.0,NARANJAL,0.0,0.0,,3990.0,TAURA,F,30494.0,2526.0,453.0,384.0,22.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,435.0,NARANJAL,0.0,0.0,,3990.0,TAURA,M,30494.0,2782.0,648.0,390.0,30.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,435.0,NARANJAL,0.0,0.0,,5675.0,NARANJAL,F,30494.0,18217.0,1604.0,2618.0,145.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,435.0,NARANJAL,0.0,0.0,,5675.0,NARANJAL,M,30494.0,18935.0,2293.0,2392.0,157.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,505.0,EL TRIUNFO,0.0,0.0,,5345.0,EL TRIUNFO,F,30494.0,18896.0,2933.0,2980.0,265.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,505.0,EL TRIUNFO,0.0,0.0,,5345.0,EL TRIUNFO,M,30494.0,18460.0,3420.0,2673.0,289.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,510.0,NARANJITO,0.0,0.0,,5705.0,NARANJITO,F,30494.0,14506.0,1798.0,1964.0,144.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,510.0,NARANJITO,0.0,0.0,,5705.0,NARANJITO,M,30494.0,14685.0,2166.0,1953.0,148.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,675.0,PALESTINA,0.0,0.0,,5725.0,PALESTINA,F,30494.0,6007.0,1313.0,902.0,146.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,675.0,PALESTINA,0.0,0.0,,5725.0,PALESTINA,M,30494.0,6395.0,1658.0,876.0,189.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,715.0,PEDRO CARBO,0.0,0.0,,185.0,VALLE DE LA VIRGEN,F,30494.0,1166.0,247.0,147.0,29.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,715.0,PEDRO CARBO,0.0,0.0,,185.0,VALLE DE LA VIRGEN,M,30494.0,1146.0,304.0,124.0,16.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,715.0,PEDRO CARBO,0.0,0.0,,1670.0,SABANILLA,F,30494.0,1717.0,234.0,233.0,65.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,715.0,PEDRO CARBO,0.0,0.0,,1670.0,SABANILLA,M,30494.0,1748.0,332.0,216.0,84.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,715.0,PEDRO CARBO,0.0,0.0,,5735.0,PEDRO CARBO,F,30494.0,14430.0,1819.0,2348.0,161.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,715.0,PEDRO CARBO,0.0,0.0,,5735.0,PEDRO CARBO,M,30494.0,15443.0,2558.0,2184.0,133.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,735.0,PLAYAS,0.0,0.0,,6255.0,GRAL.VILLAMIL / PLAYAS,F,30494.0,18282.0,1967.0,1959.0,772.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,735.0,PLAYAS,0.0,0.0,,6255.0,GRAL.VILLAMIL / PLAYAS,M,30494.0,17985.0,2158.0,1704.0,691.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,790.0,SIMON BOLIVAR,0.0,0.0,,660.0,CRNEL. LORENZO GARAICOA,F,30494.0,2598.0,349.0,284.0,4.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,790.0,SIMON BOLIVAR,0.0,0.0,,660.0,CRNEL. LORENZO GARAICOA,M,30494.0,2805.0,499.0,375.0,6.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,790.0,SIMON BOLIVAR,0.0,0.0,,6385.0,SIMON BOLIVAR,F,30494.0,5854.0,606.0,594.0,5.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,790.0,SIMON BOLIVAR,0.0,0.0,,6385.0,SIMON BOLIVAR,M,30494.0,6267.0,1009.0,675.0,17.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,820.0,DURAN,0.0,0.0,,6525.0,ELOY ALFARO /DURAN,F,30494.0,57868.0,5009.0,8248.0,490.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,820.0,DURAN,0.0,0.0,,6525.0,ELOY ALFARO /DURAN,M,30494.0,57145.0,5237.0,7592.0,448.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,820.0,DURAN,0.0,0.0,,7455.0,EL RECREO,F,30494.0,16084.0,1743.0,2625.0,88.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,820.0,DURAN,0.0,0.0,,7455.0,EL RECREO,M,30494.0,12778.0,1369.0,1741.0,76.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,820.0,DURAN,0.0,0.0,,7515.0,DIVINO NIÑO,F,30494.0,10642.0,1141.0,1486.0,84.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,820.0,DURAN,0.0,0.0,,7515.0,DIVINO NIÑO,M,30494.0,7990.0,1028.0,1030.0,89.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,835.0,A.BAQUERIZO MORENO,0.0,0.0,,6545.0,A.BAQUERIZO M /JUJAN,F,30494.0,8948.0,1329.0,1022.0,53.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,835.0,A.BAQUERIZO MORENO,0.0,0.0,,6545.0,A.BAQUERIZO M /JUJAN,M,30494.0,9396.0,1688.0,1122.0,36.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,870.0,SANTA LUCIA,0.0,0.0,,6580.0,SANTA LUCIA,F,30494.0,14455.0,2956.0,1959.0,77.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,870.0,SANTA LUCIA,0.0,0.0,,6580.0,SANTA LUCIA,M,30494.0,15559.0,3733.0,2129.0,89.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,890.0,CRNL MARCELINO MARIDUEÑAS,0.0,0.0,,6410.0,CRNL MARCELINO MARIDUENAS,F,30494.0,4345.0,466.0,505.0,27.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,890.0,CRNL MARCELINO MARIDUEÑAS,0.0,0.0,,6410.0,CRNL MARCELINO MARIDUENAS,M,30494.0,4798.0,639.0,541.0,40.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,920.0,LOMAS DE SARGENTILLO,0.0,0.0,,6440.0,LOMAS DE SARGENTILLO,F,30494.0,6879.0,1153.0,826.0,17.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,920.0,LOMAS DE SARGENTILLO,0.0,0.0,,6440.0,LOMAS DE SARGENTILLO,M,30494.0,7030.0,1536.0,855.0,20.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,940.0,NOBOL / PIEDRAHITA,0.0,0.0,,6460.0,NARCISA DE JESUS,F,30494.0,7987.0,999.0,1236.0,236.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,940.0,NOBOL / PIEDRAHITA,0.0,0.0,,6460.0,NARCISA DE JESUS,M,30494.0,7721.0,1297.0,983.0,244.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,985.0,GRAL. A. ELIZALDE,0.0,0.0,,6620.0,GRAL.ELIZALDE /BUCAY,F,30494.0,4580.0,467.0,682.0,22.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,985.0,GRAL. A. ELIZALDE,0.0,0.0,,6620.0,GRAL.ELIZALDE /BUCAY,M,30494.0,4709.0,511.0,607.0,14.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,986.0,ISIDRO AYORA,0.0,0.0,,6710.0,ISIDRO AYORA,F,30494.0,4495.0,883.0,613.0,26.0,FERNANDO LEON,37.0
2.0,PREFECTO Y VICEPREFECTO,9.0,GUAYAS,986.0,ISIDRO AYORA,0.0,0.0,,6710.0,ISIDRO AYORA,M,30494.0,4701.0,1218.0,472.0,44.0,FERNANDO LEON,37.0
